[00:00:02] [Netty Epoll Server IO #0/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:03:03] [Netty Epoll Server IO #3/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:03:22] [Netty Epoll Server IO #0/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:03:29] [Server thread/DEBUG] [FML]: Gathering id map for writing to world save world
[01:03:44] [Netty Epoll Server IO #1/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:04:08] [Netty Epoll Server IO #2/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:04:30] [Netty Epoll Server IO #3/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:04:50] [Netty Epoll Server IO #0/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:05:13] [Netty Epoll Server IO #1/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:05:34] [Netty Epoll Server IO #2/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:05:57] [Netty Epoll Server IO #3/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:06:20] [Netty Epoll Server IO #0/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:06:43] [Netty Epoll Server IO #1/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:07:06] [Netty Epoll Server IO #2/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:07:30] [Netty Epoll Server IO #3/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:07:51] [Netty Epoll Server IO #0/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:08:14] [Netty Epoll Server IO #2/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:08:29] [Server thread/DEBUG] [FML]: Gathering id map for writing to world save world
[01:08:36] [Netty Epoll Server IO #3/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:08:59] [Netty Epoll Server IO #0/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:09:21] [Netty Epoll Server IO #1/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:09:42] [Netty Epoll Server IO #2/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:10:05] [Netty Epoll Server IO #3/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:10:28] [Netty Epoll Server IO #0/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:11:00] [Netty Epoll Server IO #1/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:11:11] [Netty Epoll Server IO #2/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:11:31] [Netty Epoll Server IO #3/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:11:54] [Netty Epoll Server IO #0/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:12:17] [Netty Epoll Server IO #1/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:12:46] [Netty Epoll Server IO #2/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:13:02] [Netty Epoll Server IO #3/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:13:24] [Netty Epoll Server IO #0/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:13:29] [Server thread/DEBUG] [FML]: Gathering id map for writing to world save world
[01:13:44] [Netty Epoll Server IO #1/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:14:05] [Netty Epoll Server IO #2/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:14:29] [Netty Epoll Server IO #3/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:14:48] [Netty Epoll Server IO #0/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:15:11] [Netty Epoll Server IO #1/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:15:31] [Netty Epoll Server IO #2/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:15:52] [Netty Epoll Server IO #3/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:16:14] [Netty Epoll Server IO #0/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:16:36] [Netty Epoll Server IO #0/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:16:57] [Netty Epoll Server IO #1/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:17:21] [Netty Epoll Server IO #3/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:17:44] [Netty Epoll Server IO #0/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:18:07] [Netty Epoll Server IO #1/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:18:29] [Netty Epoll Server IO #2/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:18:30] [Server thread/DEBUG] [FML]: Gathering id map for writing to world save world
[01:18:51] [Netty Epoll Server IO #3/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:19:13] [Netty Epoll Server IO #0/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:19:34] [Netty Epoll Server IO #1/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:19:56] [Netty Epoll Server IO #2/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
[01:20:18] [Netty Epoll Server IO #3/INFO] [FML]: Disconnecting Player: This server has mods that require FML/Forge to be installed on the client: [Chameleon, ChickenChunks, CodeChicken Lib, ComputerCraft, Davinci's Vessels, Decocraft, Extra Utilities 2, Extreme Reactors, Galacticraft, Galacticraft Planets, Immersive Engineering, Mantle, McJtyLib, MineColonies, Moving World, ProjectE, RFTools, Redstone Flux, Simple Generators, Simply Jetpacks 2, Storage Drawers, Structurize, Tinkers' Construct, Tinkers' Mechworks, Universal Modifiers, Valkyrie Lib, Zero CORE]
